listing_id,location,property_type,rooms,bathrooms,car_parks,size_sqft,furnished,monthly_rent,date_listed,agent_rating
KV100822,Kajang,Serviced Residence,4.0,3.0,2.0,980 sq. ft.,PARTIALLY FURNISHED,"RM 1,350",17/08/2025,4.7
KV100428,Bangsar,Condominium,2.0,1.0,2.0,"1,020 sq. ft.",Partly Furnished,"RM 4,350",2025-10-04,3.9
KV100612,Petaling Jaya,Apartment,2.0,1.0,1.0,850 sq. ft.,fully furnished,"RM 2,550",12/08/2026,4.1
KV101032,Bangsar,Serviced Residence,4.0,4.0,2.0,930 sq. ft.,Partially Furnished,"RM 3,700",19/07/2026,3.4
KV100156,Shah Alam,Condominium,3.0,3.0,,980 sq. ft.,Partially Furnished,"RM 2,200",11/01/2026,3.9
KV100539,Kajang,Condominium,4.0,4.0,,"1,000 sq. ft.",Fully Furnished,"RM 2,500",2026-04-29,4.8
KV100461,Kajang,Condominium,3.0,2.0,,"1,580 sq. ft.",Not Furnished,"RM 2,150",2026-05-20,4.8
KV100576,Setapak,Apartment,3.0,3.0,0.0,"1,140 sq. ft.",Fully Furnished,"RM 2,200",13/08/2025,4.2
KV100255,Shah Alam,Terrace House,,,2.0,"1,380 sq. ft.",Not Furnished,"RM 1,950",01/12/2025,3.8
KV100979,kajang,Terrace House,4.0,4.0,2.0,,Partially Furnished,"RM 2,000",2026-06-17,3.9
KV101006,Mont Kiara,Studio,1.0,,,450 sq. ft.,Fully Furnished,"RM 2,750",2025-12-25,3.8
KV100560,Setapak,Apartment,2.0,1.0,0.0,890 sq. ft.,Fully Furnished,"RM 1,900",2026-03-12,5.0
KV100208,KLCC,Condominium,2.0,1.0,2.0,"1,460 sq. ft.",Not Furnished,"RM 7,050",2026-03-30,3.8
KV100910,Cheras,Condominium,4.0,3.0,3.0,"1,060 sq. ft.",Not Furnished,"RM 2,250",2026-05-22,2.9
KV100001,Kajang,Condominium,4.0,3.0,1.0,"1,210 sq. ft.",Fully Furnished,"RM 2,300",2025-04-05,4.7
KV100269,cheras,Condominium,2.0,,2.0,"1,440 sq. ft.",Not Furnished,"RM 2,400",2026-06-10,4.0
KV100265,SUBANG JAYA,Condominium,4.0,3.0,,"1,470 sq. ft.",Partially Furnished,"RM 3,650",2026-03-11,4.1
KV100914,Cheras,Serviced Residence,3.0,2.0,2.0,970 sq. ft.,Fully Furnished,"RM 2,400",2025-05-23,3.7
KV100230,Puchong,Condominium,0.0,,2.0,"1,240 sq. ft.",Full Furnished,"RM 2,800",2026-05-24,4.2
KV100177,Kajang,Condominium,3.0,2.0,0.0,860 sq. ft.,Fully Furnished,"RM 1,600",23/12/2025,3.7
KV101136,Petaling Jaya,Serviced Residence,4.0,3.0,2.0,990 sq. ft.,Fully Furnished,"RM 3,550",2025-09-21,4.1
KV100864,kajang,Studio,1.0,1.0,2.0,380 sq. ft.,Fully Furnished,RM 850,12/04/2025,4.6
KV101066,Mont Kiara,Serviced Residence,3.0,2.0,0.0,"1,100 sq. ft.",Fully Furnished,"RM 4,650",2025-06-05,3.6
KV100873,Ampang,Apartment,4.0,3.0,3.0,800 sq. ft.,Full Furnished,"RM 2,550",15/09/2025,3.5
KV101097,Kajang,Apartment,2.0,,1.0,810 sq. ft.,Not Furnished,"RM 1,200",2026-08-11,4.6
KV100398,Ampang  ,Terrace House,5.0,5.0,2.0,"1,830 sq. ft.",Fully Furnished,"RM 4,550",2026-06-09,4.5
KV101120,KLCC,Apartment,3.0,3.0,2.0,840 sq. ft.,Fully Furnished,"RM 3,700",2026-07-31,4.0
KV100045,Shah Alam,Condominium,2.0,1.0,1.0,"1,080 sq. ft.",Partly Furnished,"RM 2,700",22/12/2025,4.2
KV100161,Puchong,Terrace House,3.0,2.0,2.0,"1,210 sq. ft.",Partially Furnished,"RM 1,550",2026-07-22,
KV100991,Puchong,Apartment,2.0,1.0,1.0,960 sq. ft.,partially furnished,"RM 1,600",2025-05-02,3.5
KV100727,Setapak,Condominium,4.0,3.0,2.0,"1,290 sq. ft.",Partially Furnished,"RM 2,600",2025-06-15,4.3
KV100629,Bangsar,Serviced Residence,3.0,2.0,2.0,"1,000 sq. ft.",Fully Furnished,"RM 3,700",2026-06-01,4.3
KV100288,CYBERJAYA,Condominium,3.0,2.0,2.0,"1,010 sq. ft.",Fully Furnished,"RM 2,400",12/03/2025,3.9
KV101059,Puchong  ,Condominium,2.0,2.0,1.0,"1,610 sq. ft.",FULLY FURNISHED,"RM 3,750",30/06/2025,3.3
KV100480,Petaling Jaya,Apartment,4.0,3.0,,990 sq. ft.,Partly Furnished,"-RM 1,200",18/03/2025,4.0
KV100575,KLCC,Serviced Residence,4.0,3.0,2.0,980 sq. ft.,Partially Furnished,"RM 4,550",2025-05-21,4.5
KV100850,Bangsar,Serviced Residence,0.0,3.0,2.0,870 sq. ft.,Partially Furnished,"RM 3,150",2026-04-27,5.0
KV100911,Cyberjaya,Serviced Residence,,1.0,1.0,"1,040 sq. ft.",Fully Furnished,"RM 3,050",2025-07-16,3.2
KV101113,  Ampang ,Studio,1.0,1.0,,340 sq. ft.,PARTIALLY FURNISHED,"RM 1,000",28/08/2025,3.4
KV100932,  Ampang ,Serviced Residence,2.0,1.0,,790 sq. ft.,Not Furnished,"RM 2,200",2026-02-16,4.1
KV101100,Setapak  ,Apartment,4.0,3.0,,720 sq. ft.,PARTIALLY FURNISHED,"RM 1,100",2026-07-09,5.0
KV100247,Mont Kiara,Apartment,3.0,,2.0,540 sq. ft.,PARTIALLY FURNISHED,"RM 2,050",2025-05-11,3.8
KV100476,KLCC  ,Terrace House,4.0,3.0,2.0,"1,980 sq. ft.",Not Furnished,"RM 6,550",2025-12-24,3.5
KV100085,  Setapak ,Serviced Residence,4.0,3.0,2.0,770 sq. ft.,Not Furnished,"RM 1,350",2025-07-25,4.0
KV100469,Cheras,Terrace House,5.0,5.0,3.0,"1,540 sq. ft.",Fully Furnished,"RM 2,700",2025-11-02,
KV100225,KLCC,Condominium,2.0,2.0,0.0,"1,340 sq. ft.",,"RM 5,950",13/05/2025,4.1
KV100774,cyberjaya,Apartment,3.0,2.0,,930 sq. ft.,Fully Furnished,RM 0,23/10/2025,3.7
KV100331,Bangsar,Condominium,2.0,,1.0,"1,240 sq. ft.",Fully Furnished,"RM 5,950",2025-09-22,4.0
KV100233,Ampang,Condominium,4.0,4.0,3.0,"1,120 sq. ft.",Partially Furnished,"RM 3,050",2026-02-11,
KV100588,Mont Kiara,Serviced Residence,2.0,1.0,1.0,900 sq. ft.,Partially Furnished,"RM 4,100",08/06/2025,3.5
KV100475,PUCHONG,Condominium,4.0,4.0,1.0,"1,190 sq. ft.",Partially Furnished,"RM 2,300",2026-01-03,4.1
KV100599,PETALING JAYA,Apartment,4.0,3.0,2.0,990 sq. ft.,Partly Furnished,"RM 2,400",2025-08-29,3.1
KV100421,Petaling Jaya,Apartment,4.0,3.0,2.0,"1,020 sq. ft.",Not Furnished,"RM 1,800",2025-09-27,3.8
KV100182,Kajang,Condominium,4.0,3.0,1.0,"1,360 sq. ft.",Fully Furnished,"RM 2,850",2026-07-26,3.9
KV100988,mont kiara,Serviced Residence,2.0,1.0,0.0,"1,050 sq. ft.",Not Furnished,"RM 4,400",2026-04-03,4.6
KV101000,SETAPAK,Terrace House,4.0,3.0,3.0,"1,620 sq. ft.",Not Furnished,"RM 2,450",2026-08-18,3.8
KV100049,Mont Kiara,Serviced Residence,3.0,3.0,,,Fully Furnished,"RM 6,050",2026-02-17,4.2
KV101152,Kajang  ,Terrace House,5.0,4.0,,"1,240 sq. ft.",Partially Furnished,"RM 1,700",21/06/2026,4.7
KV101029,Cyberjaya,Apartment,3.0,3.0,2.0,750 sq. ft.,Fully Furnished,"RM 2,000",08/05/2026,4.3
KV100529,Petaling Jaya,Terrace House,5.0,4.0,,"1,770 sq. ft.",Partially Furnished,"RM 3,700",2025-11-10,
KV100486,Ampang,Condominium,3.0,2.0,0.0,"1,080 sq. ft.",Fully Furnished,"RM 3,400",19/04/2025,3.2
KV100497,Petaling Jaya,Serviced Residence,2.0,1.0,,890 sq. ft.,Not Furnished,"RM 2,250",2025-11-10,3.2
KV100106,Puchong,Condominium,4.0,4.0,1.0,"1,510 sq. ft.",Not Furnished,"RM 2,650",2026-08-08,4.4
KV100443,KAJANG,Condominium,2.0,,,"1,430 sq. ft.",Unfurnished,"RM 2,000",2025-07-29,3.5
KV100646,Bangsar,Serviced Residence,4.0,4.0,2.0,840 sq. ft.,Fully Furnished,"RM 4,150",2025-09-05,5.0
KV101036,SUBANG JAYA,Apartment,3.0,2.0,0.0,740 sq. ft.,Partially Furnished,"RM 1,600",2025-05-11,4.1
KV100726,Subang Jaya,Apartment,3.0,3.0,0.0,760 sq. ft.,Partially Furnished,"RM 1,750",08/08/2026,3.6
KV100190,  Bangsar ,Apartment,3.0,2.0,2.0,970 sq. ft.,Partially Furnished,"RM 3,400",2026-08-02,4.7
KV100282,Petaling Jaya,Condominium,3.0,2.0,2.0,"1,510 sq. ft.",Partially Furnished,"RM 4,100",19/03/2026,4.0
KV100029,Cheras,Condominium,4.0,3.0,2.0,"1,350 sq. ft.",Fully Furnished,"RM 3,150",2026-04-25,4.1
KV100169,Bangsar,Apartment,4.0,3.0,3.0,"1,100 sq. ft.",partially furnished,"RM 3,700",2025-06-17,4.1
KV101001,SETAPAK,Apartment,4.0,3.0,3.0,"1,050 sq. ft.",Partially Furnished,"RM 1,900",2026-07-01,3.8
KV100100,KLCC,Condominium,3.0,3.0,2.0,"1,150 sq. ft.",Partly Furnished,"RM 5,400",2025-05-07,4.9
KV100197,Petaling Jaya,Condominium,4.0,4.0,2.0,"1,040 sq. ft.",Fully Furnished,"RM 3,000",2026-02-14,4.7
KV100495,Mont Kiara  ,Apartment,2.0,1.0,,910 sq. ft.,,"RM 3,500",13/03/2026,4.4
KV100647,Ampang,Condominium,4.0,3.0,,990 sq. ft.,Fully Furnished,"RM 3,100",2026-03-13,
KV100987,Petaling Jaya,Terrace House,3.0,2.0,2.0,"1,560 sq. ft.",Not Furnished,"RM 2,600",25/02/2026,
KV100044,Kajang,Terrace House,5.0,4.0,3.0,"1,840 sq. ft.",Not Furnished,"RM 2,450",2026-02-28,4.0
KV100710,  Cyberjaya ,Apartment,3.0,2.0,2.0,660 sq. ft.,FULLY FURNISHED,"RM 82,326",2025-10-08,
KV100373,Cyberjaya,Condominium,3.0,2.0,2.0,"1,140 sq. ft.",Not Furnished,"RM 2,400",2025-12-03,
KV100678,KLCC,Apartment,3.0,,2.0,"1,110 sq. ft.",Fully Furnished,"RM 5,700",09/09/2025,4.1
KV100566,shah alam,Condominium,2.0,2.0,1.0,"1,340 sq. ft.",Fully Furnished,"RM 3,700",2025-08-10,4.2
KV100847,Ampang,Condominium,2.0,1.0,1.0,980 sq. ft.,Partially Furnished,"RM 3,100",2025-10-24,4.2
KV100460,  Mont Kiara ,Condominium,2.0,2.0,2.0,"1,050 sq. ft.",,"RM 4,200",2025-12-08,3.4
KV100039,Puchong  ,Apartment,4.0,3.0,,940 sq. ft.,Fully Furnished,"RM 1,950",24/03/2026,4.5
KV100434,Puchong,Apartment,4.0,4.0,,800 sq. ft.,Full Furnished,"RM 1,500",2026-04-24,3.7
KV100973,Cheras,Terrace House,5.0,4.0,2.0,"1,460 sq. ft.",Fully Furnished,"RM 2,500",2026-01-29,3.9
KV101007,Ampang,Serviced Residence,4.0,3.0,1.0,970 sq. ft.,Fully Furnished,"RM 3,450",2025-12-28,3.9
KV100456,Cyberjaya,Apartment,4.0,3.0,2.0,830 sq. ft.,Partially Furnished,"RM 1,650",01/11/2025,4.1
KV100260,petaling jaya,Serviced Residence,3.0,2.0,2.0,640 sq. ft.,Fully Furnished,"RM 2,050",2025-10-01,4.8
KV100035,Cyberjaya  ,Terrace House,4.0,3.0,2.0,"1,310 sq. ft.",Partially Furnished,"RM 2,350",2025-08-09,3.7
KV100827,Shah Alam,Serviced Residence,3.0,2.0,2.0,860 sq. ft.,Fully Furnished,"RM 2,600",2026-01-04,3.4
KV100309,Bangsar,Condominium,4.0,3.0,1.0,"1,200 sq. ft.",Full Furnished,"RM 5,700",20/01/2026,3.6
KV100276,Bangsar,Condominium,2.0,1.0,0.0,"1,320 sq. ft.",Partially Furnished,"RM 4,950",05/08/2026,6.5
KV100636,Subang Jaya,Apartment,3.0,2.0,,"1,130 sq. ft.",Not Furnished,"RM 2,350",16/07/2026,4.3
KV100654,  Petaling Jaya ,Condominium,2.0,1.0,,"1,090 sq. ft.",Not Furnished,"RM 2,700",21/08/2025,6.5
KV100622,  Mont Kiara ,Serviced Residence,4.0,3.0,,970 sq. ft.,PARTIALLY FURNISHED,"RM 3,850",2025-03-16,
KV100844,Subang Jaya,Apartment,2.0,,2.0,770 sq. ft.,Not Furnished,"RM 1,400",2026-07-08,
KV100393,Mont Kiara,Terrace House,5.0,4.0,3.0,"1,340 sq. ft.",Fully Furnished,"RM 4,750",06/08/2025,5.0
KV100107,Puchong  ,Terrace House,3.0,3.0,2.0,"1,440 sq. ft.",Not Furnished,"RM 1,850",2026-08-13,
KV100349,Puchong,Studio,1.0,1.0,0.0,530 sq. ft.,PARTIALLY FURNISHED,"RM 1,150",2025-06-08,4.5
KV100524,Ampang,Apartment,4.0,,,860 sq. ft.,Fully Furnished,"RM 2,650",2026-07-29,3.9
KV100784,Cyberjaya,Condominium,,1.0,2.0,"1,080 sq. ft.",PARTIALLY FURNISHED,"RM 2,450",2025-11-11,3.7
KV100047,Petaling Jaya,Apartment,4.0,3.0,3.0,800 sq. ft.,Fully Furnished,"RM 2,500",2026-06-22,3.9
KV100203,KLCC,Condominium,3.0,3.0,,860 sq. ft.,Partially Furnished,"RM 3,600",2026-08-06,4.3
KV100021,Petaling Jaya,Serviced Residence,2.0,1.0,1.0,"1,090 sq. ft.",Fully Furnished,"RM 3,950",14/10/2025,
KV100402,Puchong,Serviced Residence,3.0,2.0,2.0,850 sq. ft.,Partially Furnished,"RM 1,850",26/09/2025,
KV101107,Cheras,Apartment,4.0,3.0,2.0,810 sq. ft.,Fully Furnished,"RM 2,050",28/03/2026,4.4
KV101154,Subang Jaya,Serviced Residence,2.0,1.0,0.0,"1,070 sq. ft.",Fully Furnished,"RM 3,100",2026-02-13,
KV100989,Petaling Jaya,Apartment,2.0,2.0,1.0,790 sq. ft.,Not Furnished,"RM 1,900",2026-03-27,4.4
KV100741,Mont Kiara,Condominium,3.0,3.0,2.0,"1,420 sq. ft.",Partly Furnished,"RM 7,250",26/03/2025,3.9
KV101147,Puchong,Apartment,3.0,3.0,,840 sq. ft.,Not Furnished,"RM 1,200",2026-01-02,4.4
KV100033,Subang Jaya,Terrace House,5.0,4.0,,"1,300 sq. ft.",Fully Furnished,"RM 2,900",26/04/2025,3.4
KV100787,Cheras,Apartment,2.0,1.0,1.0,850 sq. ft.,PARTIALLY FURNISHED,"RM 1,950",2025-03-24,4.3
KV100923,Puchong,Apartment,2.0,1.0,1.0,900 sq. ft.,partially furnished,"RM 1,700",2025-03-15,4.5
KV101043,Puchong,Terrace House,4.0,3.0,2.0,"1,490 sq. ft.",,"RM 1,750",2026-02-21,3.9
KV101188,Subang Jaya,Apartment,3.0,3.0,,740 sq. ft.,Partially Furnished,"RM 1,500",14/04/2026,2.9
KV100579,Ampang,Serviced Residence,3.0,2.0,2.0,960 sq. ft.,Not Furnished,"RM 2,350",27/08/2026,4.5
KV100481,Kajang,Terrace House,5.0,5.0,2.0,"1,790 sq. ft.",Partially Furnished,"RM 2,000",2026-03-20,3.7
KV100931,Cheras  ,Serviced Residence,3.0,2.0,2.0,"1,160 sq. ft.",Fully Furnished,"RM 2,950",2026-04-04,4.4
KV100356,cheras,Apartment,4.0,,,"1,010 sq. ft.",Fully Furnished,"RM 2,350",2025-07-10,4.4
KV100759,Bangsar,Apartment,2.0,1.0,0.0,"1,180 sq. ft.",Not Furnished,"RM 3,200",23/06/2026,
KV100092,KLCC  ,Terrace House,3.0,3.0,0.0,"1,360 sq. ft.",Fully Furnished,"RM 5,700",2025-06-25,4.0
KV101175,Shah Alam,Condominium,2.0,1.0,,"1,250 sq. ft.",FULLY FURNISHED,"RM 3,050",2025-10-27,4.0
KV100803,Kajang,Condominium,3.0,2.0,0.0,,,"RM 2,350",2025-06-04,3.7
KV100745,Mont Kiara,Serviced Residence,2.0,2.0,,700 sq. ft.,Full Furnished,"RM 3,850",2025-09-16,4.8
KV100279,Kajang,Condominium,2.0,1.0,1.0,"1,280 sq. ft.",Not Furnished,"RM 1,650",29/11/2025,3.9
KV100764,Cyberjaya  ,Serviced Residence,4.0,3.0,2.0,"1,000 sq. ft.",Not Furnished,"RM 2,000",2026-04-27,4.2
KV100604,Petaling Jaya,Serviced Residence,3.0,2.0,2.0,920 sq. ft.,Not Furnished,"RM 2,300",2025-06-06,4.1
KV100845,BANGSAR,Apartment,2.0,1.0,2.0,830 sq. ft.,fully furnished,"RM 2,750",2026-03-30,3.9
KV100400,Cyberjaya,Condominium,2.0,2.0,1.0,"1,380 sq. ft.",Partially Furnished,"RM 3,100",2025-06-10,3.6
KV100257,Bangsar,Serviced Residence,2.0,1.0,0.0,690 sq. ft.,Fully Furnished,"RM 3,400",2025-06-12,3.9
KV100944,Cyberjaya,Condominium,4.0,4.0,3.0,990 sq. ft.,fully furnished,"RM 2,250",2025-12-24,4.2
KV101096,Subang Jaya,Terrace House,3.0,2.0,2.0,"1,770 sq. ft.",Not Furnished,"RM 2,850",2026-03-07,3.5
KV101161,Bangsar,Serviced Residence,3.0,,2.0,"1,110 sq. ft.",Fully Furnished,"RM 5,900",02/04/2026,3.4
KV100494,Cyberjaya,Condominium,2.0,1.0,2.0,"1,220 sq. ft.",Fully Furnished,"RM 3,100",2026-08-18,4.1
KV100772,BANGSAR,Condominium,3.0,2.0,0.0,"1,130 sq. ft.",Partially Furnished,"RM 4,750",2025-08-17,6.5
KV100550,Puchong,Serviced Residence,2.0,1.0,1.0,"1,030 sq. ft.",partially furnished,"RM 2,200",2026-05-19,4.3
KV100201,Mont Kiara,Apartment,4.0,3.0,3.0,"1,040 sq. ft.",Not Furnished,"RM 3,800",09/08/2026,3.4
KV100312,Shah Alam,Apartment,2.0,2.0,2.0,820 sq. ft.,Fully Furnished,"RM 1,750",05/12/2025,4.1
KV100290,Bangsar,Condominium,2.0,1.0,1.0,"1,240 sq. ft.",Not Furnished,"RM 4,350",2026-03-15,3.9
KV100763,petaling jaya,Condominium,3.0,2.0,2.0,"1,210 sq. ft.",Partially Furnished,"RM 2,900",2026-07-14,4.3
KV101136,Petaling Jaya,Serviced Residence,4.0,3.0,2.0,990 sq. ft.,Fully Furnished,"RM 3,550",2025-09-21,4.1
KV100949,Setapak,Apartment,3.0,2.0,,"1,150 sq. ft.",Not Furnished,"RM 1,900",2025-04-03,4.8
KV100183,Kajang,Serviced Residence,2.0,1.0,2.0,690 sq. ft.,FULLY FURNISHED,"RM 1,500",30/11/2025,
KV101176,  Kajang ,Condominium,3.0,2.0,0.0,"1,210 sq. ft.",Partially Furnished,"RM 2,000",13/08/2026,3.8
KV101068,Kajang,Condominium,4.0,3.0,3.0,"1,070 sq. ft.",Fully Furnished,"RM 2,050",30/06/2025,4.9
KV101030,Cyberjaya,Apartment,3.0,2.0,2.0,,Fully Furnished,"RM 2,350",2025-11-03,4.0
KV100250,Puchong,Condominium,3.0,2.0,2.0,"1,500 sq. ft.",fully furnished,"RM 3,750",2025-08-01,3.7
KV100823,Bangsar,Condominium,4.0,3.0,,"1,000 sq. ft.",Partially Furnished,"RM 4,750",2026-06-05,4.1
KV101099,cyberjaya,Condominium,2.0,1.0,1.0,"1,420 sq. ft.",Partly Furnished,"RM 3,100",2025-03-18,3.5
KV100940,Cyberjaya,Apartment,,4.0,2.0,"1,210 sq. ft.",Partially Furnished,"RM 2,350",2025-03-22,3.7
KV100391,Subang Jaya,Studio,1.0,1.0,-0.0,400 sq. ft.,Fully Furnished,"RM 1,200",2025-12-30,4.0
KV101092,Shah Alam,Condominium,3.0,3.0,,960 sq. ft.,Not Furnished,"RM 1,900",29/07/2025,4.4
KV101191,Puchong,Studio,1.0,1.0,,460 sq. ft.,Fully Furnished,"RM 1,050",18/10/2025,4.6
KV100904,Ampang,Terrace House,3.0,2.0,2.0,,Not Furnished,"RM 3,400",2025-06-22,3.2
KV100730,Cyberjaya,Studio,1.0,1.0,,490 sq. ft.,Fully Furnished,"RM 1,200",2026-08-02,4.3
KV100554,CYBERJAYA,Condominium,4.0,4.0,1.0,,partially furnished,"RM 2,850",2025-08-02,
KV100366,Kajang  ,Serviced Residence,4.0,3.0,,"1,010 sq. ft.",Fully Furnished,"RM 1,950",29/04/2026,5.0
KV100345,PETALING JAYA,Terrace House,5.0,,2.0,"1,960 sq. ft.",Fully Furnished,"RM 5,200",16/05/2025,3.8
KV100535,Bangsar,Terrace House,4.0,4.0,1.0,"1,600 sq. ft.",Partially Furnished,"RM 4,950",2026-05-20,4.8
KV100031,Petaling Jaya,Apartment,4.0,3.0,3.0,950 sq. ft.,partially furnished,"RM 50,293",2026-08-03,5.0
KV100919,Shah Alam,Studio,1.0,1.0,2.0,520 sq. ft.,Partially Furnished,"RM 1,150",2026-04-21,4.0
KV100211,klcc,Studio,1.0,1.0,0.0,510 sq. ft.,Not Furnished,"RM 2,150",2026-03-28,3.9
KV100502,Petaling Jaya,Apartment,3.0,2.0,2.0,830 sq. ft.,Fully Furnished,"RM 2,300",2025-12-02,4.2
KV100537,subang jaya,Apartment,4.0,4.0,3.0,900 sq. ft.,Partially Furnished,"RM 2,000",02/04/2025,3.7
KV100825,Subang Jaya,Apartment,4.0,3.0,2.0,860 sq. ft.,FULLY FURNISHED,"RM 2,450",13/07/2026,2.8
KV100175,Puchong,Studio,1.0,1.0,2.0,330 sq. ft.,Full Furnished,RM 750,2026-04-01,4.9
